transaction_id,description,merchant,amount,date,category
f77bc83a-8a3e-4a3b-910a-e5112d15b165,BEST BUY 479 Jeffreyview CA,Best Buy,141.9,2025-07-11T03:46:24.008216,shopping
a53beae0-9afe-4813-8e5b-396d7cceeb84,AT&T 308 Traceyborough TN,AT&T,106.25,2023-08-09T16:36:19.577472,utilities
dc1d6f9d-ca27-4c9c-ac95-242cc65c0bb5,TICKETMASTER 277 Amandaton OH,Ticketmaster,136.75,2025-04-02T02:38:36.808756,entertainment
a7a1f474-a3c2-439b-b560-720b613fe2b5,UNITED AIRLINES 682 North Martin MD,United Airlines,155.19,2025-06-06T16:00:44.874901,travel
67d01a26-0112-422a-9008-6f3028fcfcdc,WHOLE FOODS 296 Frenchside AZ,Whole Foods,21.09,2024-08-12T17:32:35.619977,groceries
04576c77-3d2d-43f1-8dec-0902aafab830,TRADER JOE'S 194 New Matthew MH,Trader Joe's,98.18,2024-01-10T11:36:18.220943,groceries
5e5e9800-970a-4f7f-8a43-2b7fe38476ad,TRADER JOE'S 495 Kimberlyport UT,Trader Joe's,232.75,2024-08-16T23:10:47.194107,groceries
e5231164-87ac-4a3a-8710-824835092463,ZARA 301 Robertsside GA,Zara,47.95,2023-12-09T16:35:37.935059,shopping
265048bc-58a5-472c-874f-9e85b2f4bbdb,CHEVRON 493 North Angela AL,Chevron,212.68,2025-03-12T18:58:57.769913,transportation
b31b243b-e84b-4e01-b39b-5c1f3974b8f3,CVS PHARMACY 710 Davidhaven NC,CVS Pharmacy,235.75,2024-06-29T22:23:31.339576,health & wellness
19863dfa-5bfa-4519-a741-b3b4bcd4ca8a,CHEVRON 265 Chenmouth MI,Chevron,74.99,2023-12-12T20:12:09.659451,transportation
29a10033-ee5d-4b55-b0d1-583b9fdc8416,STEAM GAMES 444 East Jeremyberg CA,Steam Games,141.15,2024-11-24T21:16:08.748678,entertainment
eabe4222-eac3-4e87-9612-a6a71f9de3ef,COMCAST 258 Ryanmouth OR,Comcast,169.47,2024-12-28T10:10:00.155933,utilities
e9dd0766-c12b-4a91-a64c-766e2fc5bb32,SHELL GAS 625 South Brianmouth IN,Shell Gas,72.4,2025-03-09T20:32:11.238549,transportation
93bc730b-6e4d-45e1-ae29-98c35afe5dfc,24 HOUR FITNESS 465 Jorgetown NH,24 Hour Fitness,229.24,2024-06-16T17:37:57.847536,health & wellness
69b10b6a-5fc0-4d8b-9c97-735fd5e310a0,CLIPPER CARD 118 Port Heather TX,Clipper Card,248.96,2023-10-10T04:22:40.005987,transportation
19aee590-cac9-49a4-b680-f9fcc52d0fda,CVS PHARMACY 321 Smithborough MT,CVS Pharmacy,9.74,2024-07-19T21:17:12.119894,health & wellness
5dbe62e5-86cd-4614-bcd8-c786c7023a0a,VERIZON 665 West Nicoleton NC,Verizon,105.42,2024-12-27T04:23:30.886204,utilities
4e6b52cc-5137-4c63-b6e3-c64db9e473fd,GEICO 777 East Paige IN,Geico,49.37,2025-02-15T22:19:25.437563,bills
9f2b89e2-5cfb-48de-bca6-319b008a9c4d,ETSY 431 Jonesshire VA,Etsy,62.24,2025-05-21T19:25:50.747190,shopping
5eec4036-11fd-42f2-8c4c-b5f2f71e7404,WALMART 625 Lake Christopher TN,Walmart,176.49,2024-11-29T22:26:18.988373,shopping
b9753e34-8a0a-4a9e-be18-856c648a5125,SHELL GAS 567 North Steven WI,Shell Gas,36.69,2025-03-23T02:46:39.564678,transportation
aed3ec58-702c-4f4b-8733-02108a4c5e0e,CVS PHARMACY 162 Raventon OK,CVS Pharmacy,15.88,2024-11-11T06:04:24.293836,health & wellness
01e42be5-d4f3-48c5-84fd-85e9a885266b,GEICO 341 North Marcus KY,Geico,131.22,2025-06-06T07:20:13.584731,bills
77da588d-3f2d-4cac-a92a-00399bc287f1,ZARA 425 Lake Michael VI,Zara,13.09,2024-09-29T01:03:15.017082,shopping
1d8549d6-de6a-4ed2-a0f6-df2d1b1526dd,ETSY 413 Jamesberg LA,Etsy,246.85,2023-08-16T05:12:20.469060,shopping
c4197f24-6882-4913-955e-549ce5040cb3,ZARA 647 Lake Manuelview MH,Zara,35.45,2024-07-12T05:59:29.316301,shopping
e2185f75-1073-461d-b1ce-24654471600a,WALMART 576 South Hector AS,Walmart,57.93,2024-08-20T12:48:57.419823,shopping
794c7491-9d58-41d4-85ee-a9aab99595f8,WHOLE FOODS 755 Benjamintown TX,Whole Foods,114.34,2025-07-16T21:41:07.659225,groceries
b5c1cc57-552c-45c8-9d56-59d327d1c77c,T-MOBILE 425 Samuelfurt CT,T-Mobile,10.57,2025-01-05T06:27:51.523625,utilities
03ec09a7-a9bc-4b2f-ba8d-afeb604d6d95,24 HOUR FITNESS 605 Reyeston ID,24 Hour Fitness,6.96,2023-12-03T19:36:26.711916,health & wellness
1a3db6c1-faa7-4456-85ff-82e6d278bde3,DELTA 662 Vanessamouth MT,Delta,179.69,2025-04-21T21:43:57.516970,travel
657d34c7-33b1-4c00-8b8b-a33d40d6a22f,DELTA 478 Garzaborough NM,Delta,218.48,2025-07-25T14:29:52.714910,travel
de973bd4-3ae9-4ac2-817d-e3ee9a5a6da0,ETSY 335 Lewisport NH,Etsy,205.94,2023-08-20T06:50:42.547561,shopping
ea147c67-d989-4da8-8d92-245b05b53b5c,MARRIOTT HOTELS 322 West Amberfort NH,Marriott Hotels,114.2,2024-07-26T12:02:40.122818,travel
cf8f7112-a1e9-46f4-abea-e04ea366f30c,TICKETMASTER 158 South Jamieton VI,Ticketmaster,115.92,2025-04-09T15:14:23.085221,entertainment
e6b06960-4bb0-4c45-8fa1-9bfac57f7644,KROGER 828 Davidhaven MN,Kroger,228.81,2024-05-03T16:40:09.406333,groceries
a18f120e-38e8-4125-a7dd-33d5e1196a66,24 HOUR FITNESS 500 New Jessica DC,24 Hour Fitness,241.91,2025-06-29T01:08:07.013982,health & wellness
a65ef741-4b71-4fc3-a562-d2b022a2f39e,24 HOUR FITNESS 436 Scottbury AK,24 Hour Fitness,54.0,2024-02-07T09:49:42.184645,health & wellness
5c08360b-c6a9-4eb3-9b97-50434a2eb5f1,CHIPOTLE 596 East Ricky PR,Chipotle,247.74,2023-09-06T16:18:04.493979,dining
d340e863-7b56-49da-b80f-d7e0bd0833dd,SAFEWAY 490 Carrollville AR,Safeway,62.16,2023-09-24T06:12:47.707996,groceries
32c76230-a787-4836-ac75-3548f15ce2fa,GOOD-RX 380 Maddoxfort HI,Good-RX,166.02,2024-08-02T11:53:54.279627,health & wellness
3af4c73a-8f6e-426e-af85-228e4634563b,TARGET 398 West Crystalmouth IA,Target,6.64,2025-07-28T06:25:24.100213,shopping
2424d9bf-4e88-47c2-9116-96cafce88c6a,SPOTIFY 535 West Marymouth WA,Spotify,165.92,2025-06-26T01:03:50.693209,entertainment
5f5490ca-2058-4823-a78a-01429b540d43,CHEVRON 178 Adrianview AZ,Chevron,247.4,2025-06-21T23:43:45.171981,transportation
de0d51dc-8763-404e-b82f-243b4390643e,CHIPOTLE 920 Clarkburgh ME,Chipotle,69.91,2024-05-26T23:26:42.118872,dining
2f948b76-0e7f-4a74-9d5e-721968aa6c4b,SUBWAY 652 Millerburgh AL,Subway,148.89,2024-12-10T18:15:43.856818,dining
9ff49229-f9e3-4ff5-bc3d-27e4569fc316,COMCAST 186 East Aaronville IN,Comcast,42.74,2024-02-03T07:34:45.167104,utilities
3ced12a5-f6a8-4dc5-8f34-4de5b50f67d7,AT&T 682 South Danielle UT,AT&T,207.33,2023-08-09T04:43:39.126781,utilities
91b8d0ab-9dd2-4f1b-a96f-1d52921c2c56,TICKETMASTER 305 Hoovershire MO,Ticketmaster,146.84,2024-08-23T22:41:32.937712,entertainment
aca1b461-2d08-408d-974d-454c16fa9d7d,NETFLIX.COM 278 Fitzgeraldshire NY,Netflix.com,132.17,2024-11-09T10:11:05.725610,entertainment
42bd1df0-c374-4ef2-b20d-1503b2c2ec4b,SHELL GAS 994 Kevinmouth VA,Shell Gas,81.61,2025-03-04T05:21:50.762409,transportation
92d6c8d2-71bc-4f42-923e-31cfa0760295,SWEETGREEN 876 Anthonychester MH,Sweetgreen,111.11,2024-12-10T14:26:44.875917,dining
ef24147e-d2f5-404c-bc8b-3c2b5ce3254a,STARBUCKS 659 South Anitaton AR,Starbucks,169.1,2025-03-03T15:18:25.403695,dining
cbf4bcf7-5c19-4628-aa35-ba72286eac0e,DOORDASH 445 Matthewston VT,Doordash,141.02,2023-12-24T16:51:39.793922,dining
a2e871c5-6d4a-426f-a1bf-b48ed48fdfab,SOFI STUDENT LOAN 729 New Kyle MH,SoFi Student Loan,112.23,2023-12-07T18:47:52.033010,bills
7dc33fe5-f3cf-48c5-8d75-28e8fc3e0fe8,CVS PHARMACY 176 Port Alejandro NV,CVS Pharmacy,176.78,2023-08-26T17:30:03.621640,health & wellness
eb34459b-8ad8-4c72-b5d4-d0e176d3dd14,COMCAST 273 New Erikastad CT,Comcast,9.41,2024-01-18T14:46:37.286523,utilities
deef1c2c-4d9c-40ea-a877-b980f5125f41,SHELL GAS 325 Sanchezborough TN,Shell Gas,109.62,2024-03-17T02:34:31.140286,transportation
93f31c40-1bcf-4fa0-8c4b-4d0ce7ffaeca,DELTA 496 West Kennethside RI,Delta,134.23,2024-08-26T18:33:07.122589,travel
1ac6743e-3223-4d92-993b-23b027588fa3,GOOD-RX 203 South Johnville MI,Good-RX,127.83,2024-09-02T23:34:54.017111,health & wellness
ddfdf758-3a43-4363-9aed-1667e4c43824,ETSY 257 Lake Jason MO,Etsy,103.2,2023-09-03T18:06:40.464278,shopping
1db6b26d-e736-45fa-b3a6-39fcee143dd2,INSTACART 845 South Lisa WI,Instacart,147.73,2023-08-26T14:14:42.520308,groceries
cc4a99f7-99d5-4f6c-98c0-2138f026f55e,SALLIE MAE 590 North Joseph DE,Sallie Mae,165.19,2024-05-20T18:47:29.576909,bills
edfbcb03-11e9-4f64-a98f-a7a0389eb818,GOOD-RX 924 East Carriefurt AL,Good-RX,176.96,2024-01-01T14:45:24.434713,health & wellness
02d02198-77be-426e-a772-04d1a464aa4b,VERIZON 895 Maddoxstad MP,Verizon,50.75,2024-11-20T20:04:00.273869,utilities
9bda201b-652e-48d6-8894-4cdbccf30812,INSTACART 120 Kaitlinburgh HI,Instacart,53.03,2025-03-22T01:40:43.821567,groceries
dc69a7f1-3778-494e-9b48-2513056f1291,MARRIOTT HOTELS 607 Martinezfort LA,Marriott Hotels,157.05,2025-02-17T14:23:29.927005,travel
380c8142-f9f6-4771-8e18-5a30f62486b6,SWEETGREEN 495 Mitchellstad AZ,Sweetgreen,46.62,2024-04-18T12:02:10.442897,dining
db57ef62-4a01-487b-87e8-8981199e9d03,AMC THEATRES 371 Lake Anna MD,AMC Theatres,212.21,2024-04-18T22:32:59.798792,entertainment
a7b8861a-7a55-4ed4-abd5-bb30c35387cf,CLIPPER CARD 874 Port Lisafort DC,Clipper Card,155.77,2023-11-22T23:18:47.681843,transportation
17268ba3-ddb8-4748-831b-b8646e88a6fc,COMCAST 897 North Joshua MH,Comcast,66.74,2024-06-09T17:55:37.937657,utilities
8a7286ea-75a7-4809-a453-aaf44d062127,CLIPPER CARD 311 Austinside IL,Clipper Card,224.91,2024-01-13T07:09:54.085126,transportation
b8764494-663b-4190-8e35-8d2d93d29775,COMCAST 517 Jonesshire NY,Comcast,175.24,2023-10-14T23:09:17.835211,utilities
a57e3943-a36c-4efd-a06b-cca4b774d911,WALGREENS 371 New Tiffany MS,Walgreens,186.1,2024-05-28T21:30:23.657967,health & wellness
acf4ff95-7984-415a-bb99-c3e967b8963e,AMC THEATRES 432 East Haroldmouth NC,AMC Theatres,200.02,2025-02-19T04:38:15.966250,entertainment
b524ce7f-e6b2-42f2-9ef6-2ea56ab6f29f,ETSY 341 Williamstad IN,Etsy,11.37,2023-09-19T13:04:50.997248,shopping
6b25fcc2-d9e0-49f0-88c6-d651af9b6c74,AMC THEATRES 441 Lake Linda SC,AMC Theatres,51.54,2025-01-08T11:20:21.273793,entertainment
9fe4684e-dbf9-41c2-8861-56438ce39f22,SPOTIFY 336 Mariafurt DC,Spotify,128.48,2024-02-13T23:10:49.272334,entertainment
d706795a-a143-4914-8af1-a4ecf9a2441d,CVS PHARMACY 370 East Courtney MD,CVS Pharmacy,141.69,2024-03-30T15:31:10.182541,health & wellness
44aff8e1-d8e9-489d-9e33-01ecd66ceece,AT&T 998 North Tony AK,AT&T,132.41,2025-06-10T09:12:08.547969,utilities
ad5f9ace-c12a-4a88-926d-1312a9f995f7,NETFLIX.COM 382 East Amyborough WV,Netflix.com,15.7,2023-12-05T04:56:31.363754,entertainment
b90ae3a7-2a57-4e8a-8977-165a7ea2513d,24 HOUR FITNESS 807 Taylorchester NC,24 Hour Fitness,66.65,2024-12-21T07:18:58.933357,health & wellness
c1addda7-2cb2-4a89-919b-33c0bb799020,AIRBNB 766 Lake Allison CT,Airbnb,79.69,2023-11-14T19:18:59.519629,travel
d045c8dc-6b77-4abf-85c5-5e3d52db4fa2,DELTA 800 Lake Lindsaystad MA,Delta,223.48,2024-02-10T09:34:15.782473,travel
43445a31-4538-4003-b949-555c6a21ea13,TARGET 858 Garciaview DC,Target,40.8,2025-05-26T04:39:08.115477,shopping
7dd9a77f-d659-4b77-aceb-a5e5d462792b,SUBWAY 580 Jenniferburgh KS,Subway,57.35,2025-02-08T02:47:38.736711,dining
93eb0fa9-f8bd-4218-818f-b44a5bc1d583,SUBWAY 712 Burnsfurt PR,Subway,167.75,2025-03-28T19:16:50.688118,dining
4f19ca10-9ff6-4a63-b3d8-e2bb24196edc,WALMART 838 North Gabriel VI,Walmart,59.35,2024-04-15T17:08:48.377965,shopping
72dc5e9c-738c-4bb1-baf5-5498b559bab4,GOOD-RX 644 North Tommystad DC,Good-RX,237.74,2023-09-06T13:15:47.430611,health & wellness
af5780f8-992c-4540-b7be-803448bad556,SOFI STUDENT LOAN 743 New Danielleside CA,SoFi Student Loan,185.85,2024-06-25T11:32:41.118451,bills
06c1c8c9-6688-4cfe-95c3-4bb4a8cfae33,24 HOUR FITNESS 316 West Nancy FL,24 Hour Fitness,38.65,2025-02-06T14:57:38.549496,health & wellness
571e1e2f-f48b-4e22-9015-296ffa09b64d,T-MOBILE 572 South Denise UT,T-Mobile,46.54,2025-05-19T20:02:18.129302,utilities
2d27d842-85ea-417c-88eb-f2dda9703223,GEICO 814 North Debra DC,Geico,244.91,2024-05-23T23:20:39.021743,bills
50a2f9ad-e03d-4193-9639-5b23ee5b30e4,GOOD-RX 747 Hutchinsonland KS,Good-RX,210.68,2023-10-14T02:52:21.113497,health & wellness
7d2988de-1db8-49de-980c-a5d9eca6aa67,24 HOUR FITNESS 373 New Tiffany NH,24 Hour Fitness,139.07,2023-08-17T23:08:32.214094,health & wellness
883cb1c6-1082-4385-9fc8-501969fa4b4f,TARGET 980 Lake Stephaniehaven SC,Target,9.96,2023-12-24T06:42:54.791968,shopping
7c658fa3-7052-400b-a316-8b5ef5a6fad2,CLIPPER CARD 950 Melissachester PR,Clipper Card,109.47,2025-02-25T07:07:15.508798,transportation
090875e3-1a5b-43df-87ea-6123812aad58,LYFT 763 North Matthew IA,Lyft,207.68,2025-03-24T11:38:50.189393,transportation
896fb99f-909d-4be2-b313-f3278dbfebe8,AMAZON.COM 437 Jefferychester DE,Amazon.com,231.11,2024-07-25T08:13:45.703694,shopping
34d336f8-34fc-49f1-9a51-af4c9c4886ee,SOFI STUDENT LOAN 389 North Catherinetown NE,SoFi Student Loan,75.99,2025-05-28T23:44:03.337107,bills
9ba60f95-75eb-406e-b412-9ca13e0a3cda,TRADER JOE'S 506 East Marychester TN,Trader Joe's,241.69,2023-08-12T01:09:29.520542,groceries
8d696e8d-1114-4c20-8a9c-c4ef6ac74dc1,AMC THEATRES 352 Amandabury GA,AMC Theatres,152.39,2025-02-07T11:15:10.258255,entertainment
00fa2376-68a9-4876-b267-a9685cb7d98b,DELTA 449 New Jason NV,Delta,38.8,2023-09-20T09:50:39.574424,travel
fdfdaac9-0b45-439a-9ae7-d416c7ae0aa8,KROGER 807 Rodriguezstad WY,Kroger,82.94,2025-06-22T13:38:02.864070,groceries
6e3fa94d-ada3-4b29-923c-834559ef0d4b,TICKETMASTER 742 Herreramouth WY,Ticketmaster,205.18,2023-08-10T09:02:01.882615,entertainment
49d02797-22ca-4f6a-bd7d-0af6c9d383e0,BEST BUY 924 South Kathrynside AL,Best Buy,101.91,2024-01-04T18:15:24.860121,shopping
5498b128-d236-4321-ac6d-a862a4b94165,LYFT 944 North Amybury MI,Lyft,158.08,2023-08-08T05:04:54.259210,transportation
081cb030-e412-43ab-b525-cc3d5a76f8fc,SHELL GAS 360 West Jeremiahville MI,Shell Gas,154.18,2024-06-14T09:29:11.670263,transportation
dc206567-88af-49d5-84a1-ac450aa78481,NETFLIX.COM 445 Johntown DC,Netflix.com,124.23,2023-09-07T15:35:03.795159,entertainment
f4e24eac-5b9b-4369-b688-07b08168688f,EXPEDIA 508 Katherinestad OK,Expedia,60.36,2024-05-23T02:56:48.248509,travel
b883306f-ca0b-4265-86cc-8a3de80ad61e,GOOD-RX 758 Schneiderton OH,Good-RX,198.88,2024-12-24T11:00:54.992256,health & wellness
fecdb972-56a9-4561-a9f0-bb9e763eef39,STEAM GAMES 219 Robertahaven NH,Steam Games,94.52,2025-02-22T03:39:10.498612,entertainment
ffdf96a3-c715-413d-9532-6ca754836dfe,AMC THEATRES 596 New Jamesview TX,AMC Theatres,203.62,2023-10-17T14:04:22.200549,entertainment
ae23b3df-95da-4274-906d-77a6e6b4c7f7,UNITED AIRLINES 407 Susanmouth UT,United Airlines,193.31,2023-08-27T16:41:49.928550,travel
584ed3d1-6b0a-41be-9c53-89e00517758d,EXPEDIA 701 Lake David ME,Expedia,167.03,2025-06-14T16:04:26.613837,travel
621d220d-c54b-40ae-8ed6-51f37d576a86,TICKETMASTER 844 Wellsfurt MI,Ticketmaster,45.63,2025-06-03T18:00:58.547173,entertainment
71e12d02-c2a2-488b-b39d-7cfe8b7a3bfa,AMC THEATRES 351 Jaredville DC,AMC Theatres,8.0,2025-04-06T02:14:39.308197,entertainment
a7e96e7d-992d-4cea-8a02-85dc741e6b9f,24 HOUR FITNESS 992 Baxtermouth AK,24 Hour Fitness,146.91,2024-07-26T08:07:34.313413,health & wellness
968e1543-5114-4e9d-95af-788aeda1e945,GEICO 531 East Teresa NV,Geico,28.15,2024-11-20T19:50:31.654399,bills
0cfd5ef2-92ff-46cf-9a0d-d54152e3d3d1,MARRIOTT HOTELS 380 Howellside PW,Marriott Hotels,184.15,2025-01-05T22:02:45.405748,travel
cb53e2cf-61b8-4081-9868-d9bee5b2725c,24 HOUR FITNESS 515 Michaelport WY,24 Hour Fitness,211.79,2024-03-25T21:52:07.476653,health & wellness
a0f0e77b-8982-46b2-a593-7434a3f3b3f2,UNITED AIRLINES 360 East Kevinberg VT,United Airlines,196.29,2024-10-08T23:33:26.842518,travel
8d31892c-e18b-460f-a4fc-827664b4281a,GEICO 429 South Brianhaven MH,Geico,250.7,2024-04-12T14:06:38.882539,bills
9134ce71-8cb4-4b93-8bf1-7ab8a73201e4,ETSY 914 West Markburgh VT,Etsy,99.74,2024-07-03T01:06:19.529069,shopping
b3a89824-9f19-432a-81c6-d1206b91b460,24 HOUR FITNESS 894 Onealfurt MO,24 Hour Fitness,7.57,2023-12-18T02:08:22.840985,health & wellness
acb40a00-41d6-4522-b3f1-bf0de8902256,T-MOBILE 650 Joshuamouth GU,T-Mobile,167.63,2025-05-01T06:07:04.157961,utilities
ce6d1647-802f-4ce2-8319-558422ddbc18,SUBWAY 353 Port Karen TN,Subway,151.71,2024-03-29T12:54:24.443406,dining
425751d4-2256-4268-bce0-f79c9e2b0338,ZARA 341 New Rodneyberg VI,Zara,82.8,2024-11-11T09:27:10.659798,shopping
c4a70992-6e93-41ea-bfc5-fe67c3df0a30,SOFI STUDENT LOAN 476 Lake Michael CA,SoFi Student Loan,136.1,2024-12-14T00:56:09.978756,bills
3c23333f-c944-437e-a898-d09dd4dd5f08,UNITED AIRLINES 461 Bendertown MI,United Airlines,74.29,2024-03-09T19:06:05.866258,travel
e4819aae-9fca-4135-ae8c-3a4fb6206eb6,UNITED AIRLINES 672 West Mitchell PA,United Airlines,105.17,2024-10-26T20:30:43.581139,travel
2e976bd2-6687-4c23-83c4-24aa148b81bc,GEICO 614 East Courtneyburgh MD,Geico,155.89,2025-04-14T11:39:46.267962,bills
7afdf7f2-94a2-4298-b8f2-0fd4f44f9d73,AT&T 977 New Megan NY,AT&T,165.57,2025-03-05T05:37:57.583639,utilities
b6856d2f-36f6-44a1-b15c-cbfe91e1badf,UNITED AIRLINES 416 New Carrie WY,United Airlines,111.79,2025-01-22T23:21:31.050076,travel
00ac4ada-a36b-46ef-8ff7-8db73a18ac0a,SUBWAY 163 Edwardberg MH,Subway,167.82,2025-03-29T13:47:56.555173,dining
e92f7794-6155-4bf2-ad04-923b54ea8d7b,GEICO 524 South Julieville UT,Geico,231.02,2023-12-20T02:54:31.518573,bills
9fe81adc-1e88-4567-98ba-155e0970e5b0,PG&E 540 Theresafurt PW,PG&E,197.55,2023-09-10T22:25:14.223300,utilities
c6aa029e-095b-4dee-80e9-60c21c85a307,CHIPOTLE 480 Scottland OK,Chipotle,80.24,2024-10-09T19:31:29.223768,dining
9ee30e24-0bbd-4945-a4a1-a9c1e8574dec,KROGER 276 Port Jenniferside MI,Kroger,91.37,2024-12-04T00:06:35.730409,groceries
63d265e7-35e5-4e0a-8a4b-cccb76815163,DELTA 877 Hallchester MS,Delta,201.28,2025-06-09T09:17:39.320950,travel
89347661-3963-425b-ab11-63baafb1b666,SPOTIFY 753 South Jessicamouth WI,Spotify,18.3,2024-03-03T03:53:41.789589,entertainment
724a14bc-82b5-4e8a-b0a2-cde5e726316f,SOFI STUDENT LOAN 937 Bradymouth IL,SoFi Student Loan,212.44,2024-01-03T03:43:10.429058,bills
1363edfc-2f04-40d5-9ff0-476935847b29,GOOD-RX 514 Lake John IA,Good-RX,250.83,2024-08-22T02:06:49.778075,health & wellness
9f9114b1-7acd-4d35-bcf5-d03ebffb771b,COMCAST 588 Carmenchester TN,Comcast,32.1,2023-10-27T19:18:56.094242,utilities
ca96872b-088f-429b-9dbc-713f2651a743,STEAM GAMES 536 New Renee VI,Steam Games,65.8,2024-11-14T04:49:06.922255,entertainment
a4bd1630-8105-47f5-96b7-c6f3e88be253,LYFT 961 Bushhaven CT,Lyft,245.16,2025-06-08T11:25:28.332905,transportation
fb0ec888-fd9c-4508-8a41-ef5eeeaa5453,24 HOUR FITNESS 608 Sanchezmouth IN,24 Hour Fitness,94.76,2023-08-22T19:18:37.050438,health & wellness
829d32aa-8eda-448d-aab2-be7785b5ca01,NETFLIX.COM 687 Wendystad MT,Netflix.com,142.06,2025-05-16T08:05:06.828810,entertainment
457b69f2-5b26-4a8b-b6f7-9f700cd72a7c,WHOLE FOODS 501 Lawrenceborough OK,Whole Foods,177.53,2024-01-19T21:39:31.000348,groceries
d4181e0a-b198-4a16-8af7-503b030c4389,SOFI STUDENT LOAN 260 Alexanderborough IL,SoFi Student Loan,163.7,2024-05-26T11:45:31.870316,bills
e7174a64-d53a-4562-ab25-c47712e0be89,EXPEDIA 230 Bradfordmouth MD,Expedia,69.81,2024-03-23T00:41:56.575124,travel
7944a911-86c2-4251-8049-4439fd0eea4a,PG&E 185 Chrisport VI,PG&E,240.01,2024-10-18T19:17:02.801967,utilities
9c3a02c2-ac7a-49ef-a6d8-ce07f9cd533d,SPOTIFY 690 Barnettmouth ID,Spotify,51.68,2025-02-28T12:36:13.240800,entertainment
cee87a0c-52af-4b4e-887d-cc60d16217e4,AMC THEATRES 925 Franciscoport SC,AMC Theatres,51.96,2024-09-11T01:47:12.557309,entertainment
94ccd58d-7234-498c-9b9f-7a689bf69f3e,NETFLIX.COM 561 Dawnhaven WV,Netflix.com,149.35,2025-03-28T17:12:09.941127,entertainment
93ac8de6-9e73-4223-97c4-dd0bea3a6604,WALGREENS 761 Masonside AS,Walgreens,30.09,2024-02-12T09:33:10.729705,health & wellness
510154d6-c834-4a02-9f30-b6c1f6622fd2,CHEVRON 283 East Amystad FL,Chevron,199.46,2024-03-11T17:37:49.704174,transportation
52148c86-bbfa-4c4b-9f4e-49133cb42c91,GEICO 682 Danielshire MO,Geico,27.5,2023-08-17T01:29:31.649116,bills
7dbc4587-644c-4cb3-bb80-772ebfd89c99,LYFT 568 Maldonadofort PW,Lyft,94.36,2024-09-13T16:48:36.800950,transportation
f8e74e66-fccc-4388-be11-9d053d0260a4,MARRIOTT HOTELS 769 Crystalbury DC,Marriott Hotels,174.34,2024-02-09T17:35:10.476285,travel
077d4a35-e5b1-49db-add5-4b5a5da95c06,DOORDASH 507 Anaville AK,Doordash,167.71,2025-04-17T13:25:46.096259,dining
745fa662-0c33-49b5-8ad0-05d3717e8599,SOFI STUDENT LOAN 989 Millsville AR,SoFi Student Loan,238.27,2023-11-03T20:16:00.543326,bills
10f2823c-388d-4a9f-a760-599114aa5d83,STATE FARM 389 Michaelberg NH,State Farm,175.78,2024-10-17T09:32:12.219068,bills
6ac8de1b-9728-4424-824c-3a5473527655,INSTACART 455 Port Kevin NE,Instacart,123.52,2025-06-10T09:22:02.366967,groceries
888c4ed4-d5a2-4811-be10-52f56b7c8a1c,WHOLE FOODS 964 New Kyleborough NV,Whole Foods,79.01,2024-06-09T10:03:58.230300,groceries
ebb630d4-7cab-41a4-811d-1c43ef5a60d7,ETSY 403 Katherineville HI,Etsy,37.78,2024-08-09T08:54:50.303047,shopping
33d27104-b09d-4d27-ad12-a33dbd984a44,24 HOUR FITNESS 561 North Elijahville FL,24 Hour Fitness,121.72,2025-03-29T03:13:09.092971,health & wellness
88fa7fb7-19ba-4dcd-8f1a-ea79438648db,SAFEWAY 566 South Amandaport WA,Safeway,26.29,2024-02-02T05:27:06.422766,groceries
f6ebecd6-6a62-4e3c-9d2d-c92f19dfde79,GOOD-RX 146 Jonesborough TN,Good-RX,21.01,2025-02-05T06:14:45.566523,health & wellness
7ca9723a-e5d3-48ef-aa34-5e864a0ab401,AIRBNB 809 Christianborough NM,Airbnb,16.83,2023-09-18T04:30:35.354538,travel
6218eb5c-80b5-42db-9035-a5a43f91258e,SOFI STUDENT LOAN 113 Ramireztown GU,SoFi Student Loan,23.92,2024-08-26T22:27:10.149462,bills
6188e107-159f-4fda-9222-8bb22b0f2f08,LYFT 418 South Christian NH,Lyft,9.03,2024-05-13T00:19:55.361172,transportation
d632e271-6258-48cb-b0c4-28a5427369ab,SOFI STUDENT LOAN 181 Jamesbury TX,SoFi Student Loan,125.74,2023-10-31T22:33:38.104491,bills
437d50bd-2247-4a60-8f41-e0d78382a1f7,WHOLE FOODS 511 Rodneyborough AR,Whole Foods,226.39,2024-01-27T17:33:09.943913,groceries
8e8dcd57-3338-4b1c-8ae8-462a541ed361,PG&E 607 North Lori OR,PG&E,133.18,2024-11-02T17:15:27.522506,utilities
08a38c48-c771-44eb-a792-f96730be40ea,STARBUCKS 159 Port Kristenshire VA,Starbucks,20.01,2024-09-08T16:12:26.568846,dining
22cd06da-1a5c-4c80-a5bd-cbac706409b6,SWEETGREEN 814 Jenniferchester ND,Sweetgreen,69.71,2025-02-27T05:27:55.937515,dining
a7fe1e17-543d-46aa-947b-95b043587d5a,ETSY 762 Jaimetown AR,Etsy,113.39,2024-03-14T08:24:31.805979,shopping
30336e49-765e-4e6b-b80e-39d796b3dd9d,SUBWAY 804 East Joshua MT,Subway,53.15,2025-01-14T05:53:43.524122,dining
63525dda-fcae-4bbc-bb56-7cbcc0e57615,UNITED AIRLINES 372 Rogersmouth UT,United Airlines,8.3,2024-07-05T18:21:22.109059,travel
